country,1870,1875,1880,1885,1890,1895,1900,1905,1910,1915,1920,1925,1930,1935,1940,1945,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015
Pakistan,0.28,0.36,0.48,0.62,0.80,1.02,1.28,1.62,2.01,2.52,3.13,3.91,4.86,6.04,7.47,9.22,11.42,14.14,17.40,21.44,24.88,29.55,35.15,36.43,37.68,44.53,47.48,48.22,50.90,54.14
Panama,1.72,2.11,2.56,3.05,3.53,4.00,4.46,4.92,5.46,6.12,6.80,7.48,8.14,9.00,8.98,12.58,15.74,19.98,24.07,30.31,36.64,46.03,54.60,57.95,58.78,61.14,63.94,67.12,70.32,72.99
Paraguay,0.11,0.14,0.21,0.30,0.42,0.56,0.73,0.96,1.25,1.61,2.10,2.73,3.62,4.39,5.81,8.27,10.92,13.05,15.29,18.29,21.21,24.45,28.01,33.20,37.64,42.67,46.88,51.71,56.98,62.30
Peru,0.08,0.12,0.20,0.31,0.48,0.73,1.08,1.57,2.26,3.19,4.43,6.00,7.96,10.35,13.20,16.64,20.84,26.46,30.29,38.49,48.27,56.86,63.26,67.32,71.41,75.12,78.00,81.43,85.16,88.56
Philippines,0.06,0.11,0.19,0.32,0.50,0.79,1.19,1.77,2.58,3.67,5.09,6.82,8.87,11.23,14.19,20.22,24.85,27.00,29.16,33.83,42.36,48.10,53.05,58.36,60.67,63.31,66.99,67.89,69.26,69.61
Poland,1.13,1.72,2.62,3.95,5.87,8.58,12.38,17.53,24.25,32.54,42.06,52.23,62.18,71.15,78.87,85.37,90.67,94.40,97.43,98.74,99.31,99.52,99.56,99.61,99.62,99.62,99.60,99.44,97.69,98.91
Polynesia,0.01,0.01,0.05,0.10,0.18,0.32,0.55,0.88,1.38,2.23,3.36,4.72,6.42,8.67,11.48,15.21,18.69,24.19,30.39,38.12,44.98,50.38,56.96,63.07,70.30,77.53,77.78,85.31,91.24,94.24
Portugal,0.02,0.03,0.05,0.08,0.12,0.21,0.32,0.52,0.78,1.18,1.74,2.52,3.58,5.11,10.63,10.45,11.09,12.56,15.34,20.77,26.28,32.98,39.71,45.57,51.42,61.52,73.19,79.45,85.31,88.46
Puerto Rico,0.02,0.04,0.09,0.18,0.34,0.64,1.11,1.91,3.14,4.99,7.53,10.91,15.18,20.55,27.18,34.86,43.26,52.67,56.94,64.07,71.63,77.11,82.67,85.27,86.93,87.75,89.50,92.61,95.26,96.21
Qatar,0.00,0.00,0.00,0.01,0.01,0.04,0.06,0.12,0.20,0.35,0.59,0.99,1.68,2.81,4.72,7.91,12.86,19.50,27.08,34.51,40.69,46.23,47.95,48.72,48.23,47.51,46.80,47.11,45.31,47.71
Republic of Korea,0.03,0.04,0.08,0.13,0.22,0.38,0.65,1.10,1.82,3.00,4.80,7.52,11.36,16.54,23.12,31.01,39.86,48.24,56.92,66.27,76.03,83.76,90.56,95.58,98.39,99.14,99.34,99.61,98.90,99.85
Republic of Moldova,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,1.98,12.53,33.64,45.96,63.06,80.36,93.30,95.88,96.93,97.27,97.33,97.52,96.37,96.74,97.38,97.71
Reunion,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.08,0.18,0.36,0.76,1.51,2.88,5.25,8.95,14.22,20.68,27.78,31.41,38.24,44.31,51.30,56.69,64.26,73.05,77.20,84.10,83.72,86.14
Romania,0.07,0.14,0.26,0.50,0.88,1.51,2.50,4.01,6.26,9.49,13.76,19.11,25.47,32.26,39.54,47.20,55.42,59.23,66.57,76.24,89.78,94.13,95.10,96.35,97.11,96.33,93.84,95.48,94.10,97.50
Russian Federation,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.08,0.22,0.57,1.37,3.25,7.45,16.03,31.11,51.86,72.31,56.21,74.55,86.64,94.76,97.23,98.23,98.68,98.71,98.49,98.19,98.17,97.83,98.15
Rwanda,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.03,0.05,0.09,0.13,0.22,0.35,0.54,0.84,1.26,1.92,2.73,3.38,3.67,4.10,5.70,8.19,10.31,11.69,15.24,17.28,23.49
Saint Lucia,0.03,0.06,0.09,0.14,0.22,0.33,0.48,0.70,1.02,1.43,1.98,2.69,3.60,4.69,6.00,7.57,9.41,12.34,14.31,17.43,23.28,29.76,35.75,38.66,41.64,49.94,62.07,68.36,71.65,78.13
Saint Vincent and the Grenadines,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.07,0.17,0.39,0.81,1.58,2.88,4.79,7.38,10.55,13.36,17.56,20.79,24.92,30.83,29.47,33.59,39.66,42.54,51.43,58.41,64.02
Samoa,0.00,0.00,0.01,0.02,0.05,0.08,0.15,0.25,0.41,0.65,1.00,1.51,2.24,3.32,4.91,7.18,9.99,13.40,18.70,27.25,33.40,37.50,47.91,55.64,59.71,70.63,63.34,77.32,88.22,94.18
Sao Tome and Principe,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.24,0.83,2.47,5.06,7.83,14.84,21.64,24.80,22.09,21.11,24.98,22.29,27.88,38.15
Saudi Arabia,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.03,0.10,0.23,0.53,1.16,2.48,4.98,9.33,15.99,24.78,34.51,46.76,52.89,54.17,57.97,60.73,64.62,63.38,75.69,82.64,90.14
Senegal,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.03,0.05,0.10,0.17,0.30,0.51,0.87,1.46,2.46,3.96,6.51,9.86,14.38,16.86,17.21,17.47,18.67,18.06,17.39,21.17,25.06,29.66
Serbia,4.14,5.65,7.52,9.74,12.16,14.72,17.49,20.45,23.53,26.75,29.89,32.76,35.35,37.53,41.22,42.62,44.53,52.84,65.71,78.12,88.17,92.43,95.39,97.34,97.81,97.68,97.41,98.17,97.38,97.70
Sierra Leone,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.05,0.09,0.13,0.20,0.31,0.47,0.72,1.06,1.60,2.38,3.52,5.17,7.46,10.58,18.21,19.44,25.05,25.73,25.12,26.36,34.20,47.23,60.04
Singapore,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.05,0.12,0.25,0.51,1.02,1.98,3.66,6.57,11.37,18.59,28.32,40.37,50.22,63.68,72.56,75.28,82.07,89.55,95.11,97.43,98.24,98.85,99.12
Slovakia,80.12,83.42,86.28,88.69,90.71,92.40,93.77,94.91,95.82,96.56,97.14,97.59,97.95,98.21,98.42,99.62,99.72,99.66,99.73,99.83,99.86,99.88,99.86,99.84,99.84,99.84,99.83,99.94,99.87,99.99
Slovenia,0.64,0.95,1.40,2.05,2.96,4.21,5.92,8.26,11.39,15.50,20.71,26.95,34.22,42.22,51.05,60.17,69.05,77.23,83.99,88.92,92.36,95.24,95.84,97.87,98.63,98.73,99.23,99.58,99.34,99.80
Solomon Islands,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.05,0.08,0.13,0.24,0.37,0.61,1.00,1.64,1.95,3.22,5.79,6.54,9.72,14.76,18.97,23.26,28.27,36.82,36.99,41.59,50.49,50.46,49.53
Somalia,0.01,0.01,0.02,0.02,0.04,0.06,0.09,0.13,0.19,0.28,0.42,0.61,0.88,1.26,1.82,2.58,3.69,5.21,7.20,9.72,12.36,15.96,20.29,24.43,26.88,23.54,24.15,19.95,21.14,25.58
South Africa,0.84,1.16,1.59,2.14,2.82,3.65,4.66,5.85,7.26,8.91,10.82,12.97,15.39,18.09,21.10,24.37,28.01,32.68,34.07,36.51,37.43,40.51,48.19,55.71,65.26,73.01,78.47,80.73,84.90,83.82
South America,0.84,0.87,1.05,1.38,1.84,2.30,2.88,3.59,4.39,5.33,6.33,7.40,8.57,9.84,11.51,13.39,15.61,18.38,22.14,27.20,33.52,40.49,46.52,50.40,53.42,57.58,63.04,67.92,72.46,76.65
South Sudan,0.15,0.19,0.24,0.30,0.37,0.45,0.55,0.66,0.80,0.96,1.16,1.39,1.69,2.03,2.45,2.95,3.63,3.81,5.09,5.92,7.11,9.78,12.89,15.82,18.08,19.70,21.42,23.72,23.02,25.71
South-Eastern Asia,0.01,0.04,0.12,0.25,0.46,0.72,0.99,1.10,1.35,1.55,2.21,2.87,3.98,5.06,5.71,7.73,10.27,13.98,19.01,24.41,30.75,36.42,40.77,45.92,51.98,55.62,60.58,64.30,69.36,73.81
Southern Africa,0.84,1.15,1.54,2.04,2.62,3.29,4.08,5.14,6.35,7.87,9.69,11.73,14.08,16.64,19.39,22.31,25.64,29.94,31.33,34.23,35.52,38.70,46.00,53.08,62.63,69.19,73.88,76.97,81.44,80.36
Southern Asia,0.51,1.76,2.00,2.13,2.48,2.42,2.73,3.15,3.82,4.62,5.64,6.67,7.90,9.26,10.84,12.79,15.21,18.18,21.93,25.93,30.50,35.30,38.79,41.78,44.93,48.95,53.20,58.21,61.06,66.56
Southern Europe,2.81,3.12,4.02,4.81,5.66,6.65,7.53,8.44,9.51,10.76,12.77,14.29,16.34,18.11,23.74,25.99,30.21,36.98,45.83,55.28,66.86,76.76,83.13,86.69,88.88,90.59,91.91,93.22,92.27,94.68
Spain,0.01,0.03,0.05,0.09,0.18,0.29,0.51,0.85,1.38,2.20,3.47,5.35,8.03,11.75,26.20,23.80,25.54,30.75,40.50,53.66,64.96,74.03,80.08,83.17,86.27,88.78,90.01,89.47,84.27,88.20
Sri Lanka,7.42,8.21,9.03,9.90,10.75,11.60,12.46,13.34,14.28,15.31,16.44,17.69,19.05,20.50,21.50,23.42,25.72,31.27,38.31,46.12,53.03,55.71,57.65,60.06,65.68,71.94,78.72,81.88,85.42,88.10
Sudan,0.00,0.00,0.00,0.01,0.01,0.03,0.05,0.08,0.14,0.23,0.37,0.57,0.91,1.40,2.11,3.14,3.75,5.52,8.00,11.51,15.04,19.42,26.40,30.66,32.62,35.49,37.60,40.05,39.14,39.88
Suriname,0.17,0.27,0.39,0.56,0.83,1.18,1.67,2.32,3.22,4.44,6.08,8.20,10.85,14.05,17.76,21.88,26.33,28.99,34.50,42.15,46.68,54.30,60.14,62.85,68.52,68.96,67.64,72.66,78.25,80.84
Swaziland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.07,0.16,0.34,0.70,1.43,2.77,5.10,8.75,12.11,20.26,32.02,40.14,43.98,48.70,51.27,50.84,41.87,39.05,48.00
Sweden,0.47,0.64,0.88,1.18,1.55,2.01,2.62,3.44,4.55,6.03,7.97,10.48,13.71,17.95,23.94,31.97,41.67,54.14,61.59,72.30,82.57,93.42,97.59,97.80,98.00,97.86,97.29,98.17,97.98,99.18
Switzerland,56.49,59.13,61.63,63.82,65.67,67.24,68.60,69.87,71.09,72.23,73.37,74.53,75.64,76.93,78.75,81.09,83.75,86.32,86.94,90.47,91.25,91.66,92.30,93.18,94.31,94.42,95.20,96.36,97.32,97.80
Syrian Arab Republic,0.01,0.02,0.03,0.05,0.06,0.11,0.16,0.25,0.38,0.55,0.81,1.20,1.74,2.56,3.73,5.43,7.81,10.98,14.95,21.27,27.67,32.14,36.70,37.11,37.94,39.82,33.54,37.41,41.60,46.52
Taiwan Province of China,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.12,0.31,0.74,1.66,3.35,6.16,10.16,15.19,20.78,26.42,34.26,33.94,47.07,58.37,69.83,88.70,95.11,97.46,98.39,98.75,99.23,99.61,99.71
Tajikistan,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.07,0.19,0.51,1.28,3.02,6.54,12.74,22.24,34.77,49.19,63.52,75.81,84.25,91.14,94.54,95.34,95.69,95.75,95.88,95.51,95.89,93.86,95.38
Thailand,0.00,0.01,0.01,0.02,0.07,0.11,0.22,0.39,0.70,1.15,1.79,2.60,3.54,4.61,5.80,7.12,8.74,10.71,13.27,16.69,23.33,27.99,36.12,42.22,47.14,55.34,66.70,75.05,78.16,86.92
The former Yugoslav Republic of Macedonia,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.22,0.59,1.57,3.84,8.63,17.31,30.03,45.02,59.31,71.68,81.26,87.30,90.71,92.78,94.23,95.21,95.08,94.87,97.18
Timor-Leste,0.14,0.18,0.22,0.27,0.34,0.40,0.49,0.60,0.71,0.83,0.98,1.14,1.33,1.51,1.69,1.88,2.16,2.28,2.73,3.16,5.06,11.22,17.18,28.61,42.49,47.85,50.71,57.53,64.24,69.63
Togo,0.00,0.01,0.01,0.01,0.02,0.03,0.05,0.07,0.10,0.14,0.20,0.29,0.40,0.55,0.78,1.18,1.86,3.12,8.33,9.76,12.80,20.26,28.14,27.96,23.99,25.72,29.97,34.63,43.60,43.54
Tonga,0.01,0.02,0.05,0.11,0.23,0.44,0.80,1.38,2.31,3.66,5.54,8.01,11.11,14.82,19.13,24.01,29.48,33.99,41.02,47.09,52.46,59.54,62.90,68.65,83.86,87.86,89.55,88.94,91.37,93.42
Trinidad and Tobago,0.04,0.07,0.11,0.18,0.28,0.45,0.71,1.05,1.53,2.27,3.27,4.64,6.41,8.69,11.58,15.26,19.91,25.37,31.42,38.12,44.09,48.53,50.20,60.90,74.48,82.66,84.28,90.96,91.94,96.86
Tunisia,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.13,0.58,4.05,6.59,13.05,25.06,36.10,36.39,39.61,47.96,52.15,57.38,76.22,93.07,94.11
Turkey,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.14,0.42,1.04,2.37,4.83,8.96,15.11,22.85,30.68,40.05,51.06,62.78,71.51,75.48,78.46,82.61,93.62,95.30
Turkmenistan,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.23,0.78,2.27,5.67,12.14,22.36,35.77,50.51,66.53,73.72,87.05,93.55,97.17,98.09,98.67,98.92,99.39,98.87,99.23,99.67,99.84,99.93
Uganda,0.00,0.01,0.01,0.03,0.04,0.07,0.12,0.20,0.34,0.54,0.84,1.30,1.95,2.76,3.62,4.46,5.30,4.53,6.19,7.72,10.94,14.32,17.12,18.75,20.56,21.40,25.19,28.87,35.45,35.91
Ukraine,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.17,1.01,4.44,13.80,30.51,41.16,69.33,87.83,95.81,98.45,99.21,99.44,99.47,99.66,99.10,99.37,99.80,99.94
United Arab Emirates,0.02,0.03,0.05,0.09,0.13,0.20,0.32,0.50,0.78,1.17,1.74,2.58,3.81,5.60,8.21,11.87,18.89,20.95,35.74,56.26,63.35,62.82,61.69,60.37,60.22,59.62,69.14,65.47,85.36,86.97
United Kingdom of Great Britain and Northern Ireland,99.00,99.01,99.02,99.03,99.05,99.05,99.05,99.06,99.07,99.08,99.08,99.11,99.12,99.14,99.17,99.22,99.26,99.33,99.39,99.45,99.54,99.60,99.62,99.64,99.63,99.70,99.75,99.90,99.74,99.96
United Republic of Tanzania,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.03,0.04,0.05,0.09,0.14,0.20,1.78,2.23,2.76,3.40,5.55,8.51,12.21,13.37,12.21,12.58,13.22,14.22,19.66,29.23,33.23
United States of America,3.00,4.39,6.21,8.46,11.14,14.23,17.83,21.98,26.76,32.20,38.32,45.05,52.10,59.36,66.82,73.90,80.09,84.50,88.53,91.52,93.57,94.32,94.56,94.67,94.63,94.43,94.61,95.93,96.29,97.54
Uruguay,0.00,0.00,0.00,0.00,0.01,0.02,0.05,0.11,0.23,0.46,0.87,1.56,2.67,4.34,6.81,10.34,15.13,21.10,27.77,35.08,41.59,48.51,52.87,54.00,57.47,60.65,60.07,62.73,65.91,67.79
Vanuatu,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.10,0.17,0.29,0.48,0.81,1.33,2.17,3.49,5.52,8.34,11.99,16.46,20.85,25.66,27.89,29.49,32.56,35.86,38.71,40.43,41.87,46.23
Venezuela (Bolivarian Republic of),0.03,0.06,0.11,0.20,0.32,0.53,0.86,1.37,2.12,3.22,4.77,6.83,9.28,11.83,14.46,15.86,19.67,23.76,30.05,37.42,44.49,50.79,55.84,60.80,65.22,68.33,71.97,76.66,81.05,83.89
Viet Nam,0.00,0.00,0.00,0.01,0.02,0.04,0.08,0.16,0.33,0.61,1.11,1.90,3.13,4.97,7.67,11.32,16.54,23.79,33.14,42.80,49.59,53.97,56.60,55.84,52.78,49.87,58.54,58.79,70.16,79.33
Western Africa,0.27,0.33,0.39,0.39,0.32,0.36,0.41,0.48,0.60,0.74,1.02,1.35,1.87,2.59,3.57,4.79,6.43,8.47,11.17,13.13,16.90,21.49,28.09,33.72,36.10,38.00,41.75,45.87,50.47,52.95
Western Asia,0.00,0.02,0.03,0.05,0.07,0.16,0.25,0.35,0.55,0.87,1.40,2.11,3.44,5.29,6.83,11.24,18.88,23.32,30.37,32.64,39.94,48.27,54.99,59.86,62.49,64.13,64.12,68.32,73.24,78.42
Western Europe,17.86,23.90,27.52,30.36,33.39,41.37,46.32,50.45,52.83,55.39,56.62,58.66,59.89,60.64,67.02,64.89,70.20,74.01,80.99,84.70,84.56,88.01,90.56,92.57,93.76,94.04,94.86,95.70,95.81,96.67
World,4.94,6.80,9.18,10.70,11.78,13.56,14.54,14.31,14.15,15.01,16.86,19.04,20.54,21.90,22.67,26.89,31.64,33.92,39.99,44.67,50.09,55.44,60.73,64.36,66.05,67.66,68.55,71.31,73.80,75.67
Yemen,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.42,0.79,2.97,7.04,14.47,27.29,34.94,45.70,50.02,69.83
Zambia,10.64,11.97,13.40,14.89,16.42,18.01,19.63,21.31,23.04,24.84,26.69,28.58,30.50,32.41,34.29,36.12,37.92,39.63,41.22,42.70,44.02,44.92,46.21,46.63,48.39,49.69,50.33,49.69,52.21,47.10
Zimbabwe,0.01,0.02,0.04,0.06,0.11,0.17,0.27,0.42,0.63,0.97,1.48,2.21,3.31,4.84,6.96,9.73,13.25,17.43,22.16,27.23,33.02,38.36,46.08,64.64,77.37,76.52,76.15,74.52,74.24,70.51
